trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1118,14197.752215,14197.069549,14197.277549,14197.698882,14200.16088,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1119,14201.608878,14200.766212,14201.074212,14201.555545,14203.860876,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1120,14205.721541,14204.919542,14205.224208,14205.668207,14207.549539,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1121,14208.622871,14207.983538,14208.196872,14208.622871,14208.991537,0,NaN,0,7.00000000000003,1,2,66,0.5
1122,14216.01553,14215.168865,14215.535531,14215.962197,14218.415528,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1123,14219.56886,14218.844861,14219.066861,14219.515527,14221.136859,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1124,14222.546857,14221.657525,14222.071524,14222.493524,14224.860855,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1125,14225.938854,14225.278855,14225.443521,14225.938854,14227.966852,0,NaN,0,7.00000000000003,1,2,66,0.5
1126,14236.146844,14235.691511,14235.776177,14236.146844,14236.504177,0,NaN,0,7.00000000000003,1,2,66,0.5
1127,14245.074168,14244.190169,14244.501502,14245.020835,14246.418167,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1128,14247.620832,14246.848833,14247.098833,14247.567499,14249.94483,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1129,14251.535495,14250.572163,14251.016162,14251.482162,14253.699493,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1130,14254.784825,14254.133492,14254.323492,14254.784825,14257.310822,0,NaN,0,7.00000000000003,1,2,66,0.5
1131,14263.47815,14262.870817,14263.109483,14263.47815,14271.152809,1,NaN,0,5.99999999999996,2,1,65,0.5
1132,14280.0788,14279.414134,14279.650133,14280.0788,14280.386133,1,NaN,0,5.99999999999996,2,1,65,0.5
1133,14293.19012,14292.248121,14292.709454,14293.136787,14295.668784,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1134,14296.766116,14296.142784,14296.26745,14296.766116,14302.324777,0,NaN,0,7.00000000000003,1,2,66,0.5
1135,14310.626102,14309.987436,14310.215436,14310.626102,14318.340761,1,NaN,0,5.99999999999996,2,1,65,0.5
1136,14323.588756,14322.673424,14323.123423,14323.535423,14328.337418,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1137,14329.97275,14329.035417,14329.412084,14329.97275,14330.471416,0,NaN,0,7.00000000000003,1,2,66,0.5
1138,14341.523405,14340.820739,14341.016072,14341.470072,14343.737403,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1139,14345.112068,14344.154736,14344.584735,14345.058735,14347.470066,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1140,14348.676731,14347.998732,14348.186065,14348.676731,14361.628718,0,NaN,0,7.00000000000003,1,2,66,0.5
1141,14362.492717,14362.033384,14362.077384,14362.492717,14362.67605,0,NaN,0,7.00000000000003,1,2,66,0.5
1142,14381.803365,14381.142032,14381.343365,14381.750031,14384.734028,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1143,14385.932027,14385.308694,14385.482694,14385.932027,14389.248691,0,NaN,0,7.00000000000003,1,2,66,0.5
1144,14412.258668,14411.544002,14411.898001,14412.258668,14412.479334,1,NaN,0,5.99999999999996,2,1,65,0.5
1145,14444.798635,14443.705303,14444.016636,14444.745302,14446.756633,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1146,14448.419965,14447.302632,14447.735965,14448.366631,14450.695296,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1147,14451.875295,14451.199295,14451.383295,14451.875295,14452.313294,0,NaN,0,7.00000000000003,1,2,66,0.5
1148,14462.953284,14462.115951,14462.494617,14462.89995,14465.239948,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1149,14466.51728,14465.675281,14465.98528,14466.463947,14470.197276,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1150,14471.709941,14470.759276,14471.155942,14471.656608,14473.787939,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1151,14475.100605,14474.293272,14474.613272,14475.047271,14477.667935,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1152,14479.276601,14478.379935,14478.779268,14479.223267,14481.512598,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1153,14482.773264,14482.046598,14482.258598,14482.71993,14485.071928,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1154,14486.538593,14485.774594,14486.10526,14486.48526,14489.083257,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1155,14490.459923,14489.72459,14490.017923,14490.406589,14493.455253,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1156,14494.863918,14493.956586,14494.349919,14494.810585,14497.164583,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1157,14498.397248,14497.622582,14497.848582,14498.343915,14501.457912,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1158,14503.249243,14502.369911,14502.782577,14503.249243,14505.471241,0,NaN,0,7.00000000000003,1,2,66,0.5
1159,14623.749789,14622.88979,14623.17779,14623.696456,14630.071116,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1160,14631.683781,14630.668449,14631.139782,14631.630448,14633.985112,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1161,14635.735777,14635.136445,14635.173111,14635.682444,14637.729109,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1162,14639.175107,14638.337775,14638.759108,14639.175107,14647.417099,0,NaN,0,7.00000000000003,1,2,66,0.5
1163,14649.931763,14649.32443,14649.413097,14649.87843,14661.222419,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1164,14663.502416,14662.845084,14663.071083,14663.502416,14674.075739,0,NaN,0,7.00000000000003,1,2,66,0.5
1165,14683.59973,14682.864397,14683.180397,14683.546396,14685.625061,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1166,14687.091726,14686.025727,14686.157727,14687.091726,14687.403059,0,NaN,0,7.00000000000003,1,2,66,0.5
1167,14695.473718,14694.841718,14695.091718,14695.473718,14695.649051,1,NaN,0,5.99999999999996,2,1,65,0.5
1168,14709.651037,14708.927704,14709.209704,14709.651037,14709.75837,1,NaN,0,5.99999999999996,2,1,65,0.5
1169,14723.206357,14722.317024,14722.781024,14723.153023,14725.112355,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1170,14726.72502,14725.744354,14725.936354,14726.671686,14729.973683,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1171,14731.101682,14730.383683,14730.629016,14731.101682,14733.201013,0,NaN,0,7.00000000000003,1,2,66,0.5
1172,14741.465672,14740.571006,14740.861006,14741.412338,14743.57767,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1173,14744.872335,14744.229002,14744.439669,14744.86967,14747.583666,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1174,14748.821664,14747.975665,14748.316998,14748.768331,14749.981663,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1175,14751.289662,14750.351663,14750.811662,14751.236329,14753.374993,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1176,14754.545659,14753.825659,14753.972326,14754.545659,14763.268317,0,NaN,0,7.00000000000003,1,2,66,0.5
1177,14764.605649,14763.652983,14764.094316,14764.552315,14766.806313,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1178,14767.934979,14767.209646,14767.439646,14767.934979,14775.182305,0,NaN,0,7.00000000000003,1,2,66,0.5
1179,14778.754301,14778.075635,14778.286301,14778.754301,14779.113634,1,NaN,0,5.99999999999996,2,1,65,0.5
1180,14785.309628,14784.514962,14784.744295,14785.256295,14790.586956,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1181,14798.460948,14797.624282,14797.934282,14798.458281,14799.42628,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1182,14807.917605,14806.933606,14807.380272,14807.864272,14809.91227,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1183,14810.973602,14810.348936,14810.522269,14810.963602,14814.564932,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1184,14815.850931,14814.979598,14815.359598,14815.797597,14817.980928,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1185,14819.580927,14819.083594,14819.085594,14819.527594,14822.072924,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1186,14823.26759,14822.544257,14822.82159,14823.26759,14823.709589,0,NaN,0,7.00000000000003,1,2,66,0.5
1187,14833.276913,14832.678914,14832.898914,14833.276913,14840.482906,1,NaN,0,5.99999999999996,2,1,65,0.5
1188,14842.358237,14841.235572,14841.790238,14842.304904,14845.602234,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1189,14851.632228,14851.156895,14851.208229,14851.632228,14851.847561,0,NaN,0,7.00000000000003,1,2,66,0.5
1190,14860.889552,14860.330886,14860.372886,14860.836886,14862.67155,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1191,14864.138216,14863.372883,14863.719549,14864.138216,14871.892208,0,NaN,0,7.00000000000003,1,2,66,0.5
1192,14884.020196,14883.34953,14883.538196,14883.966862,14886.451527,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1193,14887.576192,14886.90286,14887.112859,14887.576192,14887.952192,0,NaN,0,7.00000000000003,1,2,66,0.5
1194,14897.212183,14896.375517,14896.674183,14897.158849,14901.091512,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1195,14902.383511,14901.563512,14901.881511,14902.330177,14904.649508,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1196,14906.185507,14905.594841,14905.598841,14906.132174,14908.434171,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1197,14909.58017,14908.877504,14909.049504,14909.526837,14912.146834,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1198,14913.673499,14913.274167,14913.282167,14913.620166,14917.086829,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1199,14918.274828,14917.528162,14917.764829,14918.221495,14920.229493,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1200,14921.366825,14920.698159,14920.970825,14921.366825,14928.732818,0,NaN,0,7.00000000000003,1,2,66,0.5
1201,14930.597483,14929.98615,14930.14815,14930.597483,14931.123482,0,NaN,0,7.00000000000003,1,2,66,0.5
1202,14937.509476,14936.984809,14937.024143,14937.509476,15038.510708,0,NaN,0,7.00000000000003,1,2,66,0.5
1203,15039.576707,15039.010041,15039.066041,15039.576707,15047.854699,0,NaN,0,7.00000000000003,1,2,66,0.5
1204,15054.752025,15053.963359,15054.300025,15054.752025,15069.893343,0,NaN,0,7.00000000000003,1,2,66,0.5
1205,15071.212009,15070.384009,15070.759342,15071.158675,15077.782669,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1206,15079.134001,15078.553335,15078.778668,15079.134001,15084.834662,0,NaN,0,7.00000000000003,1,2,66,0.5
1207,15098.005315,15097.263983,15097.559316,15098.005315,15106.119307,1,NaN,0,5.99999999999996,2,1,65,0.5
1208,15107.786639,15106.893306,15107.325306,15107.733305,15109.992636,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1209,15111.179969,15110.555303,15110.730636,15111.169302,15113.631299,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1210,15114.977965,15114.211966,15114.583965,15114.977965,15124.995955,0,NaN,0,7.00000000000003,1,2,66,0.5
1211,15126.28062,15125.467954,15125.743954,15126.227287,15128.546618,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1212,15129.596617,15128.999951,15129.096617,15129.54395,15131.944614,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1213,15133.32528,15132.491281,15132.845947,15133.271947,15135.715277,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1214,15137.266609,15136.81461,15136.81661,15137.213276,15140.321939,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1215,15141.498605,15140.871272,15141.059939,15141.498605,15179.8439,0,NaN,0,7.00000000000003,1,2,66,0.5
